date,unrate,claimrate,claimrate_1wdelay,labforce,initclaims_1wdelay,contclaims_1wdelay,initclaims,contclaims,totclaims,totclaims_1wdelay,unrate_1,unrate_2,unrate_3,unrate_4,unrate_5,unrate_6,unrate_7,unrate_8,unrate_9,unrate_10,unrate_11,unrate_12,claimrate_1,claimrate_2,claimrate_3,claimrate_4,claimrate_5,claimrate_6,claimrate_7,claimrate_8,claimrate_9,claimrate_10,claimrate_11,claimrate_12,claimrate_1wdelay_1,claimrate_1wdelay_2,claimrate_1wdelay_3,claimrate_1wdelay_4,claimrate_1wdelay_5,claimrate_1wdelay_6,claimrate_1wdelay_7,claimrate_1wdelay_8,claimrate_1wdelay_9,claimrate_1wdelay_10,claimrate_1wdelay_11,claimrate_1wdelay_12
01nov1985,7,2.5958931,2.5545654,116135,382000,2585000,397000,2618000,3015000,2967000,7.0999999,7.0999999,7.0999999,7.4000001,7.4000001,7.1999998,7.3000002,7.1999998,7.1999998,7.3000002,7.3000002,7.1999998,2.5615807,2.6003764,2.5780437,2.5268559,2.5504625,2.5474503,2.6108143,2.5801735,2.6175637,2.557143,2.6101427,2.6556978,2.6262887,2.5275173,2.5719736,2.5138085,2.5478592,2.5500517,2.5795991,2.5497057,2.6419699,2.4707413,2.5102916,2.6293864
01dec1985,7,2.6365867,2.5082877,116354,370000,2543000,382000,2680000,3062000,2913000,7,7.0999999,7.0999999,7.0999999,7.4000001,7.4000001,7.1999998,7.3000002,7.1999998,7.1999998,7.3000002,7.3000002,2.5958931,2.5615807,2.6003764,2.5780437,2.5268559,2.5504625,2.5474503,2.6108143,2.5801735,2.6175637,2.557143,2.6101427,2.5545654,2.6262887,2.5275173,2.5719736,2.5138085,2.5478592,2.5500517,2.5795991,2.5497057,2.6419699,2.4707413,2.5102916
01jan1986,6.6999998,2.4752049,2.5044262,116682,344000,2570000,364000,2516000,2880000,2914000,7,7,7.0999999,7.0999999,7.0999999,7.4000001,7.4000001,7.1999998,7.3000002,7.1999998,7.1999998,7.3000002,2.6365867,2.5958931,2.5615807,2.6003764,2.5780437,2.5268559,2.5504625,2.5474503,2.6108143,2.5801735,2.6175637,2.557143,2.5082877,2.5545654,2.6262887,2.5275173,2.5719736,2.5138085,2.5478592,2.5500517,2.5795991,2.5497057,2.6419699,2.4707413
01feb1986,7.1999998,2.5085275,2.5848031,116882,390000,2626000,358000,2569000,2927000,3016000,6.6999998,7,7,7.0999999,7.0999999,7.0999999,7.4000001,7.4000001,7.1999998,7.3000002,7.1999998,7.1999998,2.4752049,2.6365867,2.5958931,2.5615807,2.6003764,2.5780437,2.5268559,2.5504625,2.5474503,2.6108143,2.5801735,2.6175637,2.5044262,2.5082877,2.5545654,2.6262887,2.5275173,2.5719736,2.5138085,2.5478592,2.5500517,2.5795991,2.5497057,2.6419699
01mar1986,7.1999998,2.5418799,2.5487244,117220,387000,2592000,382000,2589000,2971000,2979000,7.1999998,6.6999998,7,7,7.0999999,7.0999999,7.0999999,7.4000001,7.4000001,7.1999998,7.3000002,7.1999998,2.5085275,2.4752049,2.6365867,2.5958931,2.5615807,2.6003764,2.5780437,2.5268559,2.5504625,2.5474503,2.6108143,2.5801735,2.5848031,2.5044262,2.5082877,2.5545654,2.6262887,2.5275173,2.5719736,2.5138085,2.5478592,2.5500517,2.5795991,2.5497057
01apr1986,7.0999999,2.5234601,2.5558779,117316,383000,2613000,388000,2570000,2958000,2996000,7.1999998,7.1999998,6.6999998,7,7,7.0999999,7.0999999,7.0999999,7.4000001,7.4000001,7.1999998,7.3000002,2.5418799,2.5085275,2.4752049,2.6365867,2.5958931,2.5615807,2.6003764,2.5780437,2.5268559,2.5504625,2.5474503,2.6108143,2.5487244,2.5848031,2.5044262,2.5082877,2.5545654,2.6262887,2.5275173,2.5719736,2.5138085,2.5478592,2.5500517,2.5795991
01may1986,7.1999998,2.6023731,2.5776534,117528,386000,2638000,384000,2669000,3053000,3024000,7.0999999,7.1999998,7.1999998,6.6999998,7,7,7.0999999,7.0999999,7.0999999,7.4000001,7.4000001,7.1999998,2.5234601,2.5418799,2.5085275,2.4752049,2.6365867,2.5958931,2.5615807,2.6003764,2.5780437,2.5268559,2.5504625,2.5474503,2.5558779,2.5487244,2.5848031,2.5044262,2.5082877,2.5545654,2.6262887,2.5275173,2.5719736,2.5138085,2.5478592,2.5500517
01jun1986,7.1999998,2.5636444,2.5559866,118084,367000,2637000,369000,2644000,3013000,3004000,7.1999998,7.0999999,7.1999998,7.1999998,6.6999998,7,7,7.0999999,7.0999999,7.0999999,7.4000001,7.4000001,2.6023731,2.5234601,2.5418799,2.5085275,2.4752049,2.6365867,2.5958931,2.5615807,2.6003764,2.5780437,2.5268559,2.5504625,2.5776534,2.5558779,2.5487244,2.5848031,2.5044262,2.5082877,2.5545654,2.6262887,2.5275173,2.5719736,2.5138085,2.5478592
01jul1986,7,2.466888,2.495681,118129,354000,2593000,361000,2552000,2913000,2947000,7.1999998,7.1999998,7.0999999,7.1999998,7.1999998,6.6999998,7,7,7.0999999,7.0999999,7.0999999,7.4000001,2.5636444,2.6023731,2.5234601,2.5418799,2.5085275,2.4752049,2.6365867,2.5958931,2.5615807,2.6003764,2.5780437,2.5268559,2.5559866,2.5776534,2.5558779,2.5487244,2.5848031,2.5044262,2.5082877,2.5545654,2.6262887,2.5275173,2.5719736,2.5138085
01aug1986,6.9000001,2.5946212,2.6107051,118150,397000,2687000,407000,2658000,3065000,3084000,7,7.1999998,7.1999998,7.0999999,7.1999998,7.1999998,6.6999998,7,7,7.0999999,7.0999999,7.0999999,2.466888,2.5636444,2.6023731,2.5234601,2.5418799,2.5085275,2.4752049,2.6365867,2.5958931,2.5615807,2.6003764,2.5780437,2.495681,2.5559866,2.5776534,2.5558779,2.5487244,2.5848031,2.5044262,2.5082877,2.5545654,2.6262887,2.5275173,2.5719736
01sep1986,7,2.5941601,2.6254761,118395,399000,2703000,394000,2671000,3065000,3102000,6.9000001,7,7.1999998,7.1999998,7.0999999,7.1999998,7.1999998,6.6999998,7,7,7.0999999,7.0999999,2.5946212,2.466888,2.5636444,2.6023731,2.5234601,2.5418799,2.5085275,2.4752049,2.6365867,2.5958931,2.5615807,2.6003764,2.6107051,2.495681,2.5559866,2.5776534,2.5558779,2.5487244,2.5848031,2.5044262,2.5082877,2.5545654,2.6262887,2.5275173
01oct1986,7,2.6251109,2.5989273,118516,370000,2707000,385000,2723000,3108000,3077000,7,6.9000001,7,7.1999998,7.1999998,7.0999999,7.1999998,7.1999998,6.6999998,7,7,7.0999999,2.5941601,2.5946212,2.466888,2.5636444,2.6023731,2.5234601,2.5418799,2.5085275,2.4752049,2.6365867,2.5958931,2.5615807,2.6254761,2.6107051,2.495681,2.5559866,2.5776534,2.5558779,2.5487244,2.5848031,2.5044262,2.5082877,2.5545654,2.6262887
01nov1986,6.9000001,2.5490229,2.4671774,118634,369000,2555000,368000,2653000,3021000,2924000,7,7,6.9000001,7,7.1999998,7.1999998,7.0999999,7.1999998,7.1999998,6.6999998,7,7,2.6251109,2.5941601,2.5946212,2.466888,2.5636444,2.6023731,2.5234601,2.5418799,2.5085275,2.4752049,2.6365867,2.5958931,2.5989273,2.6254761,2.6107051,2.495681,2.5559866,2.5776534,2.5558779,2.5487244,2.5848031,2.5044262,2.5082877,2.5545654
01dec1986,6.5999999,2.4967546,2.4015038,118611,350000,2499000,375000,2587000,2962000,2849000,6.9000001,7,7,6.9000001,7,7.1999998,7.1999998,7.0999999,7.1999998,7.1999998,6.6999998,7,2.5490229,2.6251109,2.5941601,2.5946212,2.466888,2.5636444,2.6023731,2.5234601,2.5418799,2.5085275,2.4752049,2.6365867,2.4671774,2.5989273,2.6254761,2.6107051,2.495681,2.5559866,2.5776534,2.5558779,2.5487244,2.5848031,2.5044262,2.5082877
01jan1987,6.5999999,2.3471684,2.4044988,118845,346000,2506000,341000,2443000,2784000,2852000,6.5999999,6.9000001,7,7,6.9000001,7,7.1999998,7.1999998,7.0999999,7.1999998,7.1999998,6.6999998,2.4967546,2.5490229,2.6251109,2.5941601,2.5946212,2.466888,2.5636444,2.6023731,2.5234601,2.5418799,2.5085275,2.4752049,2.4015038,2.4671774,2.5989273,2.6254761,2.6107051,2.495681,2.5559866,2.5776534,2.5558779,2.5487244,2.5848031,2.5044262
01feb1987,6.5999999,2.3467541,2.3745215,119122,341000,2481000,338000,2451000,2789000,2822000,6.5999999,6.5999999,6.9000001,7,7,6.9000001,7,7.1999998,7.1999998,7.0999999,7.1999998,7.1999998,2.3471684,2.4967546,2.5490229,2.6251109,2.5941601,2.5946212,2.466888,2.5636444,2.6023731,2.5234601,2.5418799,2.5085275,2.4044988,2.4015038,2.4671774,2.5989273,2.6254761,2.6107051,2.495681,2.5559866,2.5776534,2.5558779,2.5487244,2.5848031
01mar1987,6.5999999,2.3379393,2.2968049,119270,335000,2401000,335000,2450000,2785000,2736000,6.5999999,6.5999999,6.5999999,6.9000001,7,7,6.9000001,7,7.1999998,7.1999998,7.0999999,7.1999998,2.3467541,2.3471684,2.4967546,2.5490229,2.6251109,2.5941601,2.5946212,2.466888,2.5636444,2.6023731,2.5234601,2.5418799,2.3745215,2.4044988,2.4015038,2.4671774,2.5989273,2.6254761,2.6107051,2.495681,2.5559866,2.5776534,2.5558779,2.5487244
01apr1987,6.3000002,2.3132389,2.2755094,119336,328000,2386000,349000,2410000,2759000,2714000,6.5999999,6.5999999,6.5999999,6.5999999,6.9000001,7,7,6.9000001,7,7.1999998,7.1999998,7.0999999,2.3379393,2.3467541,2.3471684,2.4967546,2.5490229,2.6251109,2.5941601,2.5946212,2.466888,2.5636444,2.6023731,2.5234601,2.2968049,2.3745215,2.4044988,2.4015038,2.4671774,2.5989273,2.6254761,2.6107051,2.495681,2.5559866,2.5776534,2.5558779
01may1987,6.3000002,2.2348661,2.1938057,120008,343000,2275000,341000,2326000,2667000,2618000,6.3000002,6.5999999,6.5999999,6.5999999,6.5999999,6.9000001,7,7,6.9000001,7,7.1999998,7.1999998,2.3132389,2.3379393,2.3467541,2.3471684,2.4967546,2.5490229,2.6251109,2.5941601,2.5946212,2.466888,2.5636444,2.6023731,2.2755094,2.2968049,2.3745215,2.4044988,2.4015038,2.4671774,2.5989273,2.6254761,2.6107051,2.495681,2.5559866,2.5776534
01jun1987,6.1999998,2.1615226,2.1473567,119644,319000,2258000,316000,2278000,2594000,2577000,6.3000002,6.3000002,6.5999999,6.5999999,6.5999999,6.5999999,6.9000001,7,7,6.9000001,7,7.1999998,2.2348661,2.3132389,2.3379393,2.3467541,2.3471684,2.4967546,2.5490229,2.6251109,2.5941601,2.5946212,2.466888,2.5636444,2.1938057,2.2755094,2.2968049,2.3745215,2.4044988,2.4015038,2.4671774,2.5989273,2.6254761,2.6107051,2.495681,2.5559866
01jul1987,6.0999999,2.1070843,2.148875,119902,324000,2247000,310000,2211000,2521000,2571000,6.1999998,6.3000002,6.3000002,6.5999999,6.5999999,6.5999999,6.5999999,6.9000001,7,7,6.9000001,7,2.1615226,2.2348661,2.3132389,2.3379393,2.3467541,2.3471684,2.4967546,2.5490229,2.6251109,2.5941601,2.5946212,2.466888,2.1473567,2.1938057,2.2755094,2.2968049,2.3745215,2.4044988,2.4015038,2.4671774,2.5989273,2.6254761,2.6107051,2.495681
01aug1987,6,2.0958784,2.0867043,120318,312000,2190000,319000,2194000,2513000,2502000,6.0999999,6.1999998,6.3000002,6.3000002,6.5999999,6.5999999,6.5999999,6.5999999,6.9000001,7,7,6.9000001,2.1070843,2.1615226,2.2348661,2.3132389,2.3379393,2.3467541,2.3471684,2.4967546,2.5490229,2.6251109,2.5941601,2.5946212,2.148875,2.1473567,2.1938057,2.2755094,2.2968049,2.3745215,2.4044988,2.4015038,2.4671774,2.5989273,2.6254761,2.6107051
01sep1987,5.9000001,2.052062,2.210808,120011,309000,2351000,297000,2172000,2469000,2660000,6,6.0999999,6.1999998,6.3000002,6.3000002,6.5999999,6.5999999,6.5999999,6.5999999,6.9000001,7,7,2.0958784,2.1070843,2.1615226,2.2348661,2.3132389,2.3379393,2.3467541,2.3471684,2.4967546,2.5490229,2.6251109,2.5941601,2.0867043,2.148875,2.1473567,2.1938057,2.2755094,2.2968049,2.3745215,2.4044988,2.4015038,2.4671774,2.5989273,2.6254761
01oct1987,6,1.9789853,1.8889935,120509,301000,1966000,301000,2074000,2375000,2267000,5.9000001,6,6.0999999,6.1999998,6.3000002,6.3000002,6.5999999,6.5999999,6.5999999,6.5999999,6.9000001,7,2.052062,2.0958784,2.1070843,2.1615226,2.2348661,2.3132389,2.3379393,2.3467541,2.3471684,2.4967546,2.5490229,2.6251109,2.210808,2.0867043,2.148875,2.1473567,2.1938057,2.2755094,2.2968049,2.3745215,2.4044988,2.4015038,2.4671774,2.5989273
01nov1987,5.8000002,2.0048294,1.9757861,120540,317000,2064000,307000,2109000,2416000,2381000,6,5.9000001,6,6.0999999,6.1999998,6.3000002,6.3000002,6.5999999,6.5999999,6.5999999,6.5999999,6.9000001,1.9789853,2.052062,2.0958784,2.1070843,2.1615226,2.2348661,2.3132389,2.3379393,2.3467541,2.3471684,2.4967546,2.5490229,1.8889935,2.210808,2.0867043,2.148875,2.1473567,2.1938057,2.2755094,2.2968049,2.3745215,2.4044988,2.4015038,2.4671774
01dec1987,5.6999998,1.9985067,2.0142691,120729,323000,2105000,317000,2092000,2409000,2428000,5.8000002,6,5.9000001,6,6.0999999,6.1999998,6.3000002,6.3000002,6.5999999,6.5999999,6.5999999,6.5999999,2.0048294,1.9789853,2.052062,2.0958784,2.1070843,2.1615226,2.2348661,2.3132389,2.3379393,2.3467541,2.3471684,2.4967546,1.9757861,1.8889935,2.210808,2.0867043,2.148875,2.1473567,2.1938057,2.2755094,2.2968049,2.3745215,2.4044988,2.4015038
01jan1988,5.6999998,2.1096838,2.1113403,120969,335000,2214000,361000,2186000,2547000,2549000,5.6999998,5.8000002,6,5.9000001,6,6.0999999,6.1999998,6.3000002,6.3000002,6.5999999,6.5999999,6.5999999,1.9985067,2.0048294,1.9789853,2.052062,2.0958784,2.1070843,2.1615226,2.2348661,2.3132389,2.3379393,2.3467541,2.3471684,2.0142691,1.9757861,1.8889935,2.210808,2.0867043,2.148875,2.1473567,2.1938057,2.2755094,2.2968049,2.3745215,2.4044988
01feb1988,5.6999998,2.0625119,1.9988592,121156,327000,2091000,311000,2184000,2495000,2418000,5.6999998,5.6999998,5.8000002,6,5.9000001,6,6.0999999,6.1999998,6.3000002,6.3000002,6.5999999,6.5999999,2.1096838,1.9985067,2.0048294,1.9789853,2.052062,2.0958784,2.1070843,2.1615226,2.2348661,2.3132389,2.3379393,2.3467541,2.1113403,2.0142691,1.9757861,1.8889935,2.210808,2.0867043,2.148875,2.1473567,2.1938057,2.2755094,2.2968049,2.3745215
01mar1988,5.6999998,1.9941232,1.9965994,120913,307000,2112000,304000,2112000,2416000,2419000,5.6999998,5.6999998,5.6999998,5.8000002,6,5.9000001,6,6.0999999,6.1999998,6.3000002,6.3000002,6.5999999,2.0625119,2.1096838,1.9985067,2.0048294,1.9789853,2.052062,2.0958784,2.1070843,2.1615226,2.2348661,2.3132389,2.3379393,1.9988592,2.1113403,2.0142691,1.9757861,1.8889935,2.210808,2.0867043,2.148875,2.1473567,2.1938057,2.2755094,2.2968049
01apr1988,5.4000001,1.9733196,1.9675304,121251,312000,2067000,314000,2072000,2386000,2379000,5.6999998,5.6999998,5.6999998,5.6999998,5.8000002,6,5.9000001,6,6.0999999,6.1999998,6.3000002,6.3000002,1.9941232,2.0625119,2.1096838,1.9985067,2.0048294,1.9789853,2.052062,2.0958784,2.1070843,2.1615226,2.2348661,2.3132389,1.9965994,1.9988592,2.1113403,2.0142691,1.9757861,1.8889935,2.210808,2.0867043,2.148875,2.1473567,2.1938057,2.2755094
01may1988,5.5999999,1.9645199,1.9942104,121071,319000,2099000,314000,2068000,2382000,2418000,5.4000001,5.6999998,5.6999998,5.6999998,5.6999998,5.8000002,6,5.9000001,6,6.0999999,6.1999998,6.3000002,1.9733196,1.9941232,2.0625119,2.1096838,1.9985067,2.0048294,1.9789853,2.052062,2.0958784,2.1070843,2.1615226,2.2348661,1.9675304,1.9965994,1.9988592,2.1113403,2.0142691,1.9757861,1.8889935,2.210808,2.0867043,2.148875,2.1473567,2.1938057
01jun1988,5.4000001,1.93688,1.9302723,121473,307000,2030000,311000,2034000,2345000,2337000,5.5999999,5.4000001,5.6999998,5.6999998,5.6999998,5.6999998,5.8000002,6,5.9000001,6,6.0999999,6.1999998,1.9645199,1.9733196,1.9941232,2.0625119,2.1096838,1.9985067,2.0048294,1.9789853,2.052062,2.0958784,2.1070843,2.1615226,1.9942104,1.9675304,1.9965994,1.9988592,2.1113403,2.0142691,1.9757861,1.8889935,2.210808,2.0867043,2.148875,2.1473567
01jul1988,5.4000001,1.9658689,2.0062072,121665,354000,2083000,315000,2073000,2388000,2437000,5.4000001,5.5999999,5.4000001,5.6999998,5.6999998,5.6999998,5.6999998,5.8000002,6,5.9000001,6,6.0999999,1.93688,1.9645199,1.9733196,1.9941232,2.0625119,2.1096838,1.9985067,2.0048294,1.9789853,2.052062,2.0958784,2.1070843,1.9302723,1.9942104,1.9675304,1.9965994,1.9988592,2.1113403,2.0142691,1.9757861,1.8889935,2.210808,2.0867043,2.148875
01aug1988,5.5999999,1.9578351,1.9849586,122125,316000,2099000,312000,2070000,2382000,2415000,5.4000001,5.4000001,5.5999999,5.4000001,5.6999998,5.6999998,5.6999998,5.6999998,5.8000002,6,5.9000001,6,1.9658689,1.93688,1.9645199,1.9733196,1.9941232,2.0625119,2.1096838,1.9985067,2.0048294,1.9789853,2.052062,2.0958784,2.0062072,1.9302723,1.9942104,1.9675304,1.9965994,1.9988592,2.1113403,2.0142691,1.9757861,1.8889935,2.210808,2.0867043
01sep1988,5.4000001,1.9750255,1.9275333,121960,301000,2053000,306000,2106000,2412000,2354000,5.5999999,5.4000001,5.4000001,5.5999999,5.4000001,5.6999998,5.6999998,5.6999998,5.6999998,5.8000002,6,5.9000001,1.9578351,1.9658689,1.93688,1.9645199,1.9733196,1.9941232,2.0625119,2.1096838,1.9985067,2.0048294,1.9789853,2.052062,1.9849586,2.0062072,1.9302723,1.9942104,1.9675304,1.9965994,1.9988592,2.1113403,2.0142691,1.9757861,1.8889935,2.210808
01oct1988,5.4000001,1.875205,1.8834044,122206,286000,2011000,293000,1994000,2287000,2297000,5.4000001,5.5999999,5.4000001,5.4000001,5.5999999,5.4000001,5.6999998,5.6999998,5.6999998,5.6999998,5.8000002,6,1.9750255,1.9578351,1.9658689,1.93688,1.9645199,1.9733196,1.9941232,2.0625119,2.1096838,1.9985067,2.0048294,1.9789853,1.9275333,1.9849586,2.0062072,1.9302723,1.9942104,1.9675304,1.9965994,1.9988592,2.1113403,2.0142691,1.9757861,1.8889935
01nov1988,5.3000002,1.8779765,1.8616108,122637,294000,1981000,284000,2011000,2295000,2275000,5.4000001,5.4000001,5.5999999,5.4000001,5.4000001,5.5999999,5.4000001,5.6999998,5.6999998,5.6999998,5.6999998,5.8000002,1.875205,1.9750255,1.9578351,1.9658689,1.93688,1.9645199,1.9733196,1.9941232,2.0625119,2.1096838,1.9985067,2.0048294,1.8834044,1.9275333,1.9849586,2.0062072,1.9302723,1.9942104,1.9675304,1.9965994,1.9988592,2.1113403,2.0142691,1.9757861
01dec1988,5.3000002,1.9137781,1.9137781,122622,286000,2061000,293000,2054000,2347000,2347000,5.3000002,5.4000001,5.4000001,5.5999999,5.4000001,5.4000001,5.5999999,5.4000001,5.6999998,5.6999998,5.6999998,5.6999998,1.8779765,1.875205,1.9750255,1.9578351,1.9658689,1.93688,1.9645199,1.9733196,1.9941232,2.0625119,2.1096838,1.9985067,1.8616108,1.8834044,1.9275333,1.9849586,2.0062072,1.9302723,1.9942104,1.9675304,1.9965994,1.9988592,2.1113403,2.0142691
01jan1989,5.4000001,1.9180897,1.9001484,123390,282000,2048000,283000,2069000,2352000,2330000,5.3000002,5.3000002,5.4000001,5.4000001,5.5999999,5.4000001,5.4000001,5.5999999,5.4000001,5.6999998,5.6999998,5.6999998,1.9137781,1.8779765,1.875205,1.9750255,1.9578351,1.9658689,1.93688,1.9645199,1.9733196,1.9941232,2.0625119,2.1096838,1.9137781,1.8616108,1.8834044,1.9275333,1.9849586,2.0062072,1.9302723,1.9942104,1.9675304,1.9965994,1.9988592,2.1113403
01feb1989,5.1999998,1.9580193,1.9993516,123135,300000,2167000,305000,2111000,2416000,2467000,5.4000001,5.3000002,5.3000002,5.4000001,5.4000001,5.5999999,5.4000001,5.4000001,5.5999999,5.4000001,5.6999998,5.6999998,1.9180897,1.9137781,1.8779765,1.875205,1.9750255,1.9578351,1.9658689,1.93688,1.9645199,1.9733196,1.9941232,2.0625119,1.9001484,1.9137781,1.8616108,1.8834044,1.9275333,1.9849586,2.0062072,1.9302723,1.9942104,1.9675304,1.9965994,1.9988592
01mar1989,5,1.9710075,2.0010557,123227,319000,2145000,319000,2108000,2427000,2464000,5.1999998,5.4000001,5.3000002,5.3000002,5.4000001,5.4000001,5.5999999,5.4000001,5.4000001,5.5999999,5.4000001,5.6999998,1.9580193,1.9180897,1.9137781,1.8779765,1.875205,1.9750255,1.9578351,1.9658689,1.93688,1.9645199,1.9733196,1.9941232,1.9993516,1.9001484,1.9137781,1.8616108,1.8834044,1.9275333,1.9849586,2.0062072,1.9302723,1.9942104,1.9675304,1.9965994
01apr1989,5.1999998,1.9468136,1.9541172,123565,304000,2104000,307000,2092000,2399000,2408000,5,5.1999998,5.4000001,5.3000002,5.3000002,5.4000001,5.4000001,5.5999999,5.4000001,5.4000001,5.5999999,5.4000001,1.9710075,1.9580193,1.9180897,1.9137781,1.8779765,1.875205,1.9750255,1.9578351,1.9658689,1.93688,1.9645199,1.9733196,2.0010557,1.9993516,1.9001484,1.9137781,1.8616108,1.8834044,1.9275333,1.9849586,2.0062072,1.9302723,1.9942104,1.9675304
01may1989,5.1999998,2.0038037,1.9471533,123474,321000,2085000,332000,2144000,2476000,2406000,5.1999998,5,5.1999998,5.4000001,5.3000002,5.3000002,5.4000001,5.4000001,5.5999999,5.4000001,5.4000001,5.5999999,1.9468136,1.9710075,1.9580193,1.9180897,1.9137781,1.8779765,1.875205,1.9750255,1.9578351,1.9658689,1.93688,1.9645199,1.9541172,2.0010557,1.9993516,1.9001484,1.9137781,1.8616108,1.8834044,1.9275333,1.9849586,2.0062072,1.9302723,1.9942104
01jun1989,5.3000002,1.9842234,2.0158091,123995,338000,2151000,337000,2113000,2450000,2489000,5.1999998,5.1999998,5,5.1999998,5.4000001,5.3000002,5.3000002,5.4000001,5.4000001,5.5999999,5.4000001,5.4000001,2.0038037,1.9468136,1.9710075,1.9580193,1.9180897,1.9137781,1.8779765,1.875205,1.9750255,1.9578351,1.9658689,1.93688,1.9471533,1.9541172,2.0010557,1.9993516,1.9001484,1.9137781,1.8616108,1.8834044,1.9275333,1.9849586,2.0062072,1.9302723
01jul1989,5.1999998,2.0694382,2.0089519,123967,332000,2159000,349000,2217000,2566000,2491000,5.3000002,5.1999998,5.1999998,5,5.1999998,5.4000001,5.3000002,5.3000002,5.4000001,5.4000001,5.5999999,5.4000001,1.9842234,2.0038037,1.9468136,1.9710075,1.9580193,1.9180897,1.9137781,1.8779765,1.875205,1.9750255,1.9578351,1.9658689,2.0158091,1.9471533,1.9541172,2.0010557,1.9993516,1.9001484,1.9137781,1.8616108,1.8834044,1.9275333,1.9849586,2.0062072
01aug1989,5.1999998,2.0610323,2.0344124,124166,327000,2195000,341000,2214000,2555000,2522000,5.1999998,5.3000002,5.1999998,5.1999998,5,5.1999998,5.4000001,5.3000002,5.3000002,5.4000001,5.4000001,5.5999999,2.0694382,1.9842234,2.0038037,1.9468136,1.9710075,1.9580193,1.9180897,1.9137781,1.8779765,1.875205,1.9750255,1.9578351,2.0089519,2.0158091,1.9471533,1.9541172,2.0010557,1.9993516,1.9001484,1.9137781,1.8616108,1.8834044,1.9275333,1.9849586
01sep1989,5.3000002,2.0158498,2.0802796,123944,334000,2249000,334000,2169000,2503000,2583000,5.1999998,5.1999998,5.3000002,5.1999998,5.1999998,5,5.1999998,5.4000001,5.3000002,5.3000002,5.4000001,5.4000001,2.0610323,2.0694382,1.9842234,2.0038037,1.9468136,1.9710075,1.9580193,1.9180897,1.9137781,1.8779765,1.875205,1.9750255,2.0344124,2.0089519,2.0158091,1.9471533,1.9541172,2.0010557,1.9993516,1.9001484,1.9137781,1.8616108,1.8834044,1.9275333
01oct1989,5.3000002,2.1283805,2.1316078,124211,347000,2295000,345000,2293000,2638000,2642000,5.3000002,5.1999998,5.1999998,5.3000002,5.1999998,5.1999998,5,5.1999998,5.4000001,5.3000002,5.3000002,5.4000001,2.0158498,2.0610323,2.0694382,1.9842234,2.0038037,1.9468136,1.9710075,1.9580193,1.9180897,1.9137781,1.8779765,1.875205,2.0802796,2.0344124,2.0089519,2.0158091,1.9471533,1.9541172,2.0010557,1.9993516,1.9001484,1.9137781,1.8616108,1.8834044
01nov1989,5.4000001,2.1133394,2.1270258,124637,342000,2300000,336000,2289000,2625000,2642000,5.3000002,5.3000002,5.1999998,5.1999998,5.3000002,5.1999998,5.1999998,5,5.1999998,5.4000001,5.3000002,5.3000002,2.1283805,2.0158498,2.0610323,2.0694382,1.9842234,2.0038037,1.9468136,1.9710075,1.9580193,1.9180897,1.9137781,1.8779765,2.1316078,2.0802796,2.0344124,2.0089519,2.0158091,1.9471533,1.9541172,2.0010557,1.9993516,1.9001484,1.9137781,1.8616108
01dec1989,5.4000001,2.1261744,2.144628,124497,381000,2292000,355000,2295000,2650000,2673000,5.4000001,5.3000002,5.3000002,5.1999998,5.1999998,5.3000002,5.1999998,5.1999998,5,5.1999998,5.4000001,5.3000002,2.1133394,2.1283805,2.0158498,2.0610323,2.0694382,1.9842234,2.0038037,1.9468136,1.9710075,1.9580193,1.9180897,1.9137781,2.1270258,2.1316078,2.0802796,2.0344124,2.0089519,2.0158091,1.9471533,1.9541172,2.0010557,1.9993516,1.9001484,1.9137781
01jan1990,5.4000001,2.1831851,2.234592,125833,375000,2407000,369000,2349000,2718000,2782000,5.4000001,5.4000001,5.3000002,5.3000002,5.1999998,5.1999998,5.3000002,5.1999998,5.1999998,5,5.1999998,5.4000001,2.1261744,2.1133394,2.1283805,2.0158498,2.0610323,2.0694382,1.9842234,2.0038037,1.9468136,1.9710075,1.9580193,1.9180897,2.144628,2.1270258,2.1316078,2.0802796,2.0344124,2.0089519,2.0158091,1.9471533,1.9541172,2.0010557,1.9993516,1.9001484
01feb1990,5.3000002,2.1695421,2.143317,125710,350000,2347000,348000,2382000,2730000,2697000,5.4000001,5.4000001,5.4000001,5.3000002,5.3000002,5.1999998,5.1999998,5.3000002,5.1999998,5.1999998,5,5.1999998,2.1831851,2.1261744,2.1133394,2.1283805,2.0158498,2.0610323,2.0694382,1.9842234,2.0038037,1.9468136,1.9710075,1.9580193,2.234592,2.144628,2.1270258,2.1316078,2.0802796,2.0344124,2.0089519,2.0158091,1.9471533,1.9541172,2.0010557,1.9993516
